年,制作会社,個数
2015,VOID FILMS,1
2015,TNC,1
2015,キリンジ,1
2015,Little HELP,1
2015,NRオフィス,1
2015,あっちゃん製作委員会,1
2015,ベースボール・マガジン社,1
2015,DNP大日本印刷,1
2015,ファントム・フィルム,3
2015,ケイアンドエイジー,1
2015,トーキョーガレージ,1
2015,アトムエックス,1
2015,アディックス,1
2015,レトル,1
2015,KATSU-do,1
2015,大田原愚豚舎,1
2015,ギークピクチュアズ,2
2015,テトラカンパニー,1
2015,メディア・トレーディング,1
2015,ユマニテ,2
2015,東京平和 OFFICE TETSU SHIRATORI,1
2015,「FOUJITA」製作委員会（K&A企画、小栗康平事務所）、ユーロワイド・フィルム・プロダクション,1
2015,「THE HYBRID 鵺の仔」製作委員会,1
2015,日本出版販売,3
2015,ポニーキャニオン,7
2015,「セブンデイズ」製作委員会,2
2015,東北新社,3
2015,Project Itoh,2
2015,「流れ星が消えないうちに」製作委員会,1
2015,松竹ブロードキャスティング,1
2015,ダブルアップエンタテインメント,1
2015,CLIE,1
2015,ビザビジョン,1
2015,エスピーオー,1
2015,TOKYO MX,1
2015,新潟総合テレビ,1
2015,アルゴ・ピクチャーズ,1
2015,TET,1
2015,JTBコミュニケーションズ,1
2015,日本ベトナム友好協会,1
2015,新潟日報社,1
2015,ブレインワークス,1
2015,三進ベトナムJSC,1
2015,三幸学園,1
2015,東映アニメーション,4
2015,映画Go!プリンセスプリキュア製作委員会,2
2015,アルペジオ・パートナーズ,1
2015,「羊をかぞえる。」製作委員会,1
2015,「NORIN TEN～稲塚権次郎物語」製作委員会,1
2015,スーパーサウルス,2
2015,メディア・ワン,1
2015,JT生命誌研究館,1
2015,PFFパートナーズ（ぴあ、ホリプロ、日活）,1
2015,コトプロダクション,1
2015,凸版印刷,1
2015,Eight and Half,1
2015,「ポプラの秋」製作委員会,1
2015,テレビマンユニオン,1
2015,風楽創作事務所,1
2015,ノンデライコ,1
2015,Blue Forest Film,1
2015,「ひとりひとりの戦場」製作委員会,1
2015,Snowy Productions,1
2015,Breath,1
2015,キリシマ1945,1
2015,イオンエンターテイメント,1
2015,白組,2
2015,メ～テレ,3
2015,MAM,2
2015,朝日新聞社,2
2015,日本アニメーション,2
2015,「青鬼 ver.2.0」製作委員会,1
2015,プロジェクトラム／エアプレーンレーベル,1
2015,究竟フィルム,1
2015,contrail,1
2015,アースゲート,1
2015,シグロ,1
2015,幻野プロダクション,1
2015,「ライアの祈り」製作委員会,1
2015,「ニート・オブ・ザ・デッド」製作友の会,1
2015,映画「台風のノルダ」製作委員会,1
2015,「鏡の中の笑顔たち」製作委員会,1
2015,キャンター,1
2015,ブエノスフィルム,1
2015,NBCユニバーサル・エンターテイメント,2
2015,ソネットエンタテインメント,1
2015,ポレポレタイムス社,1
2015,ポレポレ東中野,1
2015,サステイナブル・インベスター,1
2015,オンファロス・ピクチャーズ,1
2015,J.C.STAFF,1
2015,フイルムヴォイス,2
2015,バップ,2
2015,ショウゲート,3
2015,渡辺ポリス,1
2015,パイプライン,1
2015,EDO WONDERLAND Studio,1
2015,映画「We are REDS! THE MOVIE」製作委員会,1
2015,さかなクン研究所プロジェクト,2
2015,フォーチュンエンターテイメント,6
2015,CBCテレビ,1
2015,東海テレビ放送,1
2015,中京テレビ,2
2015,スターキャット,1
2015,『STROBE LIGHT』製作委員会,1
2015,「野良犬はダンスを踊る」製作委員会,1
2015,FAITHentertainment,1
2015,サモワール,2
2015,グループファーストエース,1
2015,蓮ユニバース,1
2015,クロックワークス,3
2015,LDH,2
2015,「未来をなぞる 写真家・畠山直哉」製作実行委員会,1
2015,プレシディオ,1
2015,トイズファクトリー,1
2015,タクティクスレコード,1
2015,ムサシノ広告社,1
2015,ニューセレクト,3
2015,岡本みね子事務所,1
2015,境界の彼方製作委員会,2
2015,「お化け屋敷列伝／戦慄迷宮MAX」製作委員会,1
2015,2015シネマの天使製作委員会,1
2015,「ソレダケ that's it」製作委員会,1
2015,東宝,12
2015,双葉社,2
2015,博報堂,2
2015,博報堂DYメディアパートナーズ,4
2015,KDDI,3
2015,GYAO!,5
2015,フジテレビジョン,10
2015,読売広告社,1
2015,FNS27社,3
2015,LEVEL-5／映画『妖怪ウォッチ』プロジェクト2015,1
2015,「母と暮せば」製作委員会,1
2015,「杉原千畝 スギハラチウネ」製作委員会,1
2015,東映,9
2015,木下グループ,9
2015,東映ビデオ,10
2015,電通,8
2015,読売テレビ,3
2015,クリエーターズユニオン,1
2015,ぴあ,2
2015,イノベーションデザイン,1
2015,ノーリツ鋼機,1
2015,読売新聞社,2
2015,朝日放送,4
2015,毎日新聞社,3
2015,BSフジ,1
2015,MXエンターテインメント,1
2015,北日本新聞社,1
2015,「劇場霊」製作委員会,1
2015,関西テレビ放送,5
2015,ジェイ・ドリーム,2
2015,ネイチャーラボ,1
2015,小学館,7
2015,エネット,1
2015,MTRインベストメント,1
2015,Brillia,1
2015,ケイシイシイ,1
2015,いなべエフエム,1
2015,HTB北海道テレビ,1
2015,北海道新聞社,1
2015,デスティニー,1
2015,劇場版「MOZU」製作委員会,1
2015,「グラスホッパー」製作委員会,1
2015,映画「ボクは坊さん。」製作委員会,1
2015,オフィス桐生,1
2015,エクセレントフィルムズ,3
2015,ローソンHMVエンタテイメント,3
2015,パルコ,3
2015,トリプルアップ,1
2015,映画「俺物語!!」製作委員会,1
2015,松竹,5
2015,フジテレビ,1
2015,「先輩と彼女」製作委員会,1
2015,「探検隊の栄光」製作委員会,1
2015,幸福の科学出版,1
2015,ポニーキャニオンエンタープライズ,1
2015,ビデオプランニング,1
2015,クオラス,2
2015,“Library Wars -LM-”Movie Project,1
2015,2015「罪の余白」フィルムパートナーズ,1
2015,「木屋町DARUMA」製作委員会,1
2015,「バクマン。」製作委員会,1
2015,WOWOW,2
2015,オフィス・シロウズ,1
2015,和エンタテインメント,1
2015,映画一献の系譜製作上映委員会,1
2015,グリクリエイツ,1
2015,Real Scale project,1
2015,DESAFIADORES,1
2015,「合葬」製作委員会,1
2015,「GONIN サーガ」製作委員会,1
2015,アニプレックス,1
2015,A-1 Pictures,1
2015,映画「ヒロイン失格」製作委員会,1
2015,映画「進撃の巨人」製作委員会,2
2015,ローソン,1
2015,集英社,4
2015,エイベックス,1
2015,ブースタープロジェクト,1
2015,SPACE SHOWER NETWORKS,2
2015,ブロウアップ,1
2015,渋谷プロダクション,1
2015,ラフター,1
2015,講談社,5
2015,「続・猫侍」製作委員会,1
2015,「ピース オブ ケイク」製作委員会,1
2015,ジャパン・ミュージックエンターテインメント,2
2015,共同テレビジョン,1
2015,ギャガ,2
2015,テレビ東京,1
2015,BSジャパン,1
2015,アットムービー,2
2015,「S-最後の警官- 奪還 RECOVERY OF OUR FUTURE」製作委員会,1
2015,劇場版弱虫ペダル製作委員会,1
2015,KADOKAWA,3
2015,エー・ティー・エックス,1
2015,グロービジョン,1
2015,日本コロムビア,1
2015,ドコモ・アニメストア,1
2015,ソニー・ミュージックコミュニケーションズ,1
2015,プロダクションアイムズ,1
2015,角川メディアハウス,1
2015,「東京PRウーマン」製作委員会,1
2015,映画「at Home」製作委員会,1
2015,よしもとクリエイティブ・エージェンシー,1
2015,チームオクヤマ,1
2015,「日本のいちばん長い日」製作委員会,1
2015,劇場版BORUTO製作委員会,1
2015,SDP,6
2015,東京さくら印刷,5
2015,ピーストゥリー・プロダクツ,1
2015,オフィスキタ,1
2015,プロジェクト茨城,1
2015,キティ,1
2015,海獣シアター,1
2015,バンダイビジュアル,4
2015,テンカラット,2
2015,アサツー ディ・ケイ,2
2015,ピカチュウプロジェクト,2
2015,TBSテレビ,1
2015,TBSビジョン,1
2015,TBSラジオ&コミュニケーションズ,1
2015,高尾,1
2015,アスミック・エース,3
2015,日本テレビ放送網,2
2015,スタジオ地図,1
2015,読売テレビ放送,1
2015,D.N.ドリームパートナーズ,1
2015,アンパンマン製作委員会,2
2015,アークエンタテインメント,1
2015,「進撃の巨人」製作委員会,1
2015,映画「ストレイヤーズ・クロニクル」製作委員会,1
2015,オフィス北野,2
2015,「ラブ＆ピース」製作委員会,1
2015,北海道テレビ,3
2015,TBSサービス,2
2015,「虎影」製作委員会,1
2015,「呪怨 -ザ・ファイナル-」製作委員会,1
2015,「攻殻機動隊 新劇場版」製作委員会,1
2015,ハピネット,3
2015,ギャンビット,2
2015,OLM,1
2015,ぽてんひっと,1
2015,スタイルジャム,1
2015,カラーバード,1
2015,マグネタイズ,1
2015,2015 プロジェクトラブライブ！ムービー,1
2015,GAGA,1
2015,BS朝日,1
2015,東海大学山形高校,1
2015,九州朝日放送,2
2015,東映チャンネル,1
2015,広島ホームテレビ,2
2015,KHB東日本放送,1
2015,「トイレのピエタ」製作委員会,1
2015,映画「予告犯」製作委員会,1
2015,映画『あん』製作委員会,1
2015,COMME DES CINEMAS,1
2015,TWENTY TWENTY VISION,1
2015,ZDF-ARTE,1
2015,「夫婦フーフー日記」製作委員会,1
2015,トライストーン・エンタテイメント,1
2015,DOCUMENTARY JAPAN,1
2015,東風,1
2015,三上智恵,1
2015,新劇場版「頭文字D」製作委員会,1
2015,DLE,1
2015,ぴえろ,1
2015,アニマティック,1
2015,中央映画貿易,1
2015,オデッサ・エンタテインメント,1
2015,「Zアイランド」製作委員会,1
2015,「明烏」製作委員会,1
2015,「駆込み女と駆出し男」製作委員会,1
2015,「百日紅」製作委員会,1
2015,第501統合戦闘航空団2014,2
2015,「THE NEXT GENERATION -PATLABOR-」製作委員会,2
2015,映画「ビリギャル」製作委員会,1
2015,トライサム,1
2015,ディグ,1
2015,名古屋テレビ放送,2
2015,ワーナー・ブラザース映画,1
2015,「寄生獣」製作委員会,1
2015,「2015 ドラゴンボールZ」製作委員会,1
2015,ShoPro,2
2015,トムス・エンタテインメント,1
2015,シンエイ動画,2
2015,ADK,2
2015,ブラ・インターナショナル,1
2015,「恋する♥ヴァンパイア」フィルムートナーズ（ブラ・インターナショナル,1
2015,浅間製作所,1
2015,第一興商,1
2015,ソニー・ミュージックレーベルズ）,1
2015,UTB,1
2015,「ソロモンの偽証」製作委員会,2
2015,『ジヌよさらば～かむろば村へ～』製作委員会,1
2015,ぶんぶんフィルムズ,1
2015,beachwailkers,1
2015,ROBOT,3
2015,エレファントハウス,1
2015,ふゅーじょんぷろだくと,1
2015,ジェイ・ストーム,1
2015,バンダイ,1
2015,アサツーディ・ケイ,1
2015,マーベラスAQL,1
2015,「風に立つライオン」製作委員会,1
2015,「劇場版 ウルトラマンギンガＳ」製作委員会,1
2015,「ストロボ・エッジ」製作委員会,1
2015,西村映造,1
2015,ワンワークス,1
2015,藤子プロ,1
2015,花とアリス殺人事件製作委員会,1
2015,レプロエンタテインメント,1
2015,巖本金属,1
2015,「さいはてにて」製作委員会,1
2015,ビターズ・エンド,1
2015,信越放送,1
2015,上田観光コンベンション協会,1
2015,映画「ラジオの恋」製作委員会,1
2015,スクラムトライ,1
2015,文化通信エンターテインメント,1
2015,TCエンタテインメント,1
2015,マイシアター,1
2015,WIND,1
2015,RSKパートナーズ,1
2015,イースト・エンタテインメント,1
2015,「娚の一生」製作委員会,1
2015,「リトル・フォレスト」製作委員会,1
2015,キノフィルムズ,1
2015,オフィスクレッシェンド,1
2015,プラスヘッズ,1
2015,「スキマスキ」製作委員会,1
2015,タキオンジャパン,1
2015,リッツプロダクション,1
2015,エイカーフィルム,1
2015,テレビ埼玉,1
2015,千葉テレビ放送,1
2015,テレビ神奈川,1
2015,サンテレビ,1
2015,グランマーブル,1
2015,『マエストロ！』製作委員会,1
2015,「この世で俺／僕だけ」製作委員会,1
2015,「ジョーカー・ゲーム」製作委員会,1
2015,MBS,1
2015,RKB,1
2015,現代ぷろだくしょん,1
2015,エッセン・コミュニケーションズ,1
2015,「神様はバリにいる」フィルムパートナーズ,1
2015,「IRON GIRL 2」製作委員会,1
2015,avex music creative,1
2015,「アゲイン」製作委員会,1
2015,映画「ＳＴ赤と白の捜査ファイル」製作委員会,1
2015,プロダクション・エイシア,1
2015,NHK,1
2015,Point du Jour,1
2015,ARTE France.,1
2015,ルーセント・ピクチャーズエンタテインメント,1
2015,ソニー・ピクチャーズ ワールドワイド・アクイジションズ,1
2015,寿々福堂,1
2015,アン・エンターテイメント,1
2015,浅井企画,1
2015,スタジオブルー,1
2015,スールキートス,1
2015,マジックアワー,1
2015,豆プロダクション,1
2015,ナチュラルプランニング,1
2015,リトルモア,1
2015,北白川派,1
2015,サイコパス製作委員会,1
2015,sky-key factory,1
2016,ロボット,1
2016,Miner League,1
2016,Passage,1
2016,アルタミラピクチャーズ,1
2016,花三,1
2016,「エグゼイド&ゴースト」製作委員会,1
2016,国際交流基金アジアセンター,3
2016,ユニジャパン（東京国際映画祭）,3
2016,山室軍平の映画を作る会,1
2016,吉本興業,7
2016,2016 映画魔法つかいプリキュア！製作委員会,2
2016,グリーンイメージ国際環境映像祭実行委員会,1
2016,NPO法人くりこま高原・地球の暮らしと自然教育研究所,1
2016,イオンエンターテイメント,4
2016,白組,3
2016,メ～テレ,8
2016,MAM,3
2016,朝日新聞社,11
2016,日本アニメーション,3
2016,TRICYCLE FILM,1
2016,CSI:TOKYO,1
2016,はらほろ,1
2016,ENBUゼミナール,2
2016,くまもと映画製作実行委員会,1
2016,慶應義塾大学 藤田修平研究室,1
2016,NPO法人なら国際映画祭実行委員会,2
2016,Seven Sisters,1
2016,東放学園映画専門学校,1
2016,松竹,14
2016,『映画 日本刀 ～刀剣の世界～』製作委員会,1
2016,オフィス3710,1
2016,「仮面ライダー１号」製作委員会,1
2016,Beyond C.,1
2016,AMGエンタテインメント,3
2016,JVCケンウッド,1
2016,ビクターエンタテインメント,1
2016,木下グループ,26
2016,東京藝術大学大学院映像研究科,1
2016,アニメ「暗殺教室」製作委員会,1
2016,レジェンド・ピクチャーズ,7
2016,『シンデレラゲーム』製作委員会,1
2016,池袋ダラーズ,1
2016,MZ Pictures,1
2016,スタジオジブリ,1
2016,ワイルドバンチ,1
2016,細野辰興,1
2016,日下部圭子,1
2016,杉山蔵人,1
2016,オフィスキール,1
2016,日活,8
2016,2019「この世界の片隅に」製作委員会,1
2016,エイベックス通信放送,1
2016,KURUWA,1
2016,ホリプロ,3
2016,augment5 Inc.,1
2016,”SUSHI POLICE”Project Partners,1
2016,ホライズン・フィーチャーズ,1
2016,松竹ブロードキャスティング,2
2016,STARDUST BROTHERS PROJECT,1
2016,DDTプロレスリング,1
2016,UNDERDOG FILMS,1
2016,ギークピクチュアズ,3
