Source,Target,Type,Weight,Label
13698,16413,Undirected,1,15514
29540,350,Undirected,1,15515
29476,29537,Undirected,1,15516
29476,29498,Undirected,1,15517
29476,5624,Undirected,1,15518
1289,2166,Undirected,1,15519
1289,29401,Undirected,1,15520
1289,15431,Undirected,1,15521
1289,2560,Undirected,1,15522
1289,277,Undirected,1,15523
1289,14104,Undirected,1,15524
1289,15541,Undirected,1,15525
1289,2666,Undirected,1,15526
1289,9143,Undirected,1,15527
1289,1872,Undirected,1,15528
1289,350,Undirected,1,15529
1289,4000,Undirected,1,15530
1289,1878,Undirected,1,15531
1289,2602,Undirected,1,15532
1289,1290,Undirected,1,15533
29504,29531,Undirected,1,15534
29090,29322,Undirected,1,15535
29090,29517,Undirected,1,15536
29090,2991,Undirected,1,15537
29322,29517,Undirected,1,15538
29322,29522,Undirected,1,15539
29322,29365,Undirected,5,15540
29322,3769,Undirected,1,15541
29322,29454,Undirected,1,15542
29322,29395,Undirected,1,15543
29322,2991,Undirected,1,15544
29322,29379,Undirected,1,15545
29322,3643,Undirected,1,15546
29322,29357,Undirected,1,15547
29322,29323,Undirected,11,15548
29322,29362,Undirected,1,15549
29322,29337,Undirected,1,15550
29322,6062,Undirected,1,15551
29322,29330,Undirected,1,15552
28851,29528,Undirected,1,15553
28851,565,Undirected,1,15554
29376,29525,Undirected,1,15555
29376,29526,Undirected,1,15556
29376,3769,Undirected,2,15557
29376,29445,Undirected,1,15558
29376,29401,Undirected,1,15559
29376,29379,Undirected,1,15560
29376,2991,Undirected,2,15561
29525,29526,Undirected,1,15562
12290,1856,Undirected,1,15563
12290,29476,Undirected,1,15564
12290,26925,Undirected,1,15565
12290,28749,Undirected,1,15566
12290,2991,Undirected,1,15567
12290,4388,Undirected,1,15568
12290,28599,Undirected,1,15569
12290,28754,Undirected,1,15570
12290,28751,Undirected,1,15571
12290,790,Undirected,1,15572
12290,13452,Undirected,1,15573
12290,28526,Undirected,1,15574
12290,28705,Undirected,1,15575
12290,6075,Undirected,1,15576
12290,28621,Undirected,1,15577
12290,5624,Undirected,1,15578
12290,28623,Undirected,1,15579
12290,28636,Undirected,1,15580
12290,37,Undirected,1,15581
12290,386,Undirected,1,15582
12290,12292,Undirected,1,15583
12290,414,Undirected,1,15584
29516,29517,Undirected,1,15585
1175,28835,Undirected,1,15586
1175,29514,Undirected,1,15587
1175,29365,Undirected,3,15588
1175,3769,Undirected,5,15589
1175,2718,Undirected,1,15590
1175,29322,Undirected,8,15591
1175,29319,Undirected,1,15592
1175,2991,Undirected,2,15593
1175,16873,Undirected,1,15594
1175,3643,Undirected,2,15595
1175,29042,Undirected,1,15596
1175,2166,Undirected,1,15597
1175,29318,Undirected,2,15598
1175,29327,Undirected,7,15599
1175,29380,Undirected,1,15600
1175,29364,Undirected,2,15601
1175,29357,Undirected,1,15602
1175,29356,Undirected,1,15603
1175,29350,Undirected,1,15604
1175,29323,Undirected,1,15605
1175,28722,Undirected,1,15606
1175,266,Undirected,1,15607
1175,28739,Undirected,1,15608
1175,13698,Undirected,1,15609
1175,1421,Undirected,1,15610
1175,16413,Undirected,1,15611
1175,1176,Undirected,1,15612
1175,1177,Undirected,1,15613
28835,29514,Undirected,1,15614
28835,5047,Undirected,1,15615
28835,810,Undirected,1,15616
18004,29327,Undirected,1,15617
18004,29511,Undirected,1,15618
18004,28922,Undirected,1,15619
18004,29059,Undirected,1,15620
18004,28716,Undirected,1,15621
18004,28717,Undirected,1,15622
18004,28484,Undirected,2,15623
18004,28495,Undirected,2,15624
18004,28489,Undirected,1,15625
18004,7612,Undirected,1,15626
18004,18005,Undirected,1,15627
18004,2408,Undirected,1,15628
28092,29510,Undirected,1,15629
28092,29511,Undirected,1,15630
28092,28093,Undirected,1,15631
28092,3428,Undirected,1,15632
29510,29511,Undirected,1,15633
29401,3769,Undirected,3,15634
29401,29408,Undirected,1,15635
29401,2991,Undirected,3,15636
29401,29454,Undirected,1,15637
29401,29415,Undirected,1,15638
29401,29406,Undirected,1,15639
29401,29402,Undirected,1,15640
29454,29504,Undirected,1,15641
29454,2991,Undirected,1,15642
14474,28620,Undirected,1,15643
14474,29501,Undirected,1,15644
14474,14476,Undirected,1,15645
14474,15463,Undirected,1,15646
28620,29501,Undirected,1,15647
5047,810,Undirected,1,15648
5047,5161,Undirected,2,15649
5047,901,Undirected,1,15650
5047,7612,Undirected,1,15651
5047,520,Undirected,1,15652
5047,5048,Undirected,1,15653
5047,5051,Undirected,1,15654
5047,5057,Undirected,1,15655
5047,536,Undirected,1,15656
29498,5624,Undirected,1,15657
29494,29495,Undirected,1,15658
29494,7934,Undirected,1,15659
29495,7934,Undirected,1,15660
29318,29491,Undirected,1,15661
29318,29327,Undirected,2,15662
29318,810,Undirected,1,15663
29318,29376,Undirected,1,15664
29318,2991,Undirected,1,15665
29318,29353,Undirected,1,15666
29318,6062,Undirected,1,15667
29318,29322,Undirected,1,15668
29318,29319,Undirected,2,15669
29318,29320,Undirected,1,15670
28693,29327,Undirected,1,15671
28693,29379,Undirected,1,15672
28693,2991,Undirected,1,15673
28693,29337,Undirected,1,15674
28693,29436,Undirected,1,15675
28693,29376,Undirected,1,15676
28693,3769,Undirected,1,15677
28693,28862,Undirected,1,15678
28693,29184,Undirected,1,15679
28693,28910,Undirected,1,15680
28693,29093,Undirected,1,15681
29486,29487,Undirected,1,15682
29320,29327,Undirected,2,15683
29320,29379,Undirected,1,15684
29320,2991,Undirected,1,15685
29320,29370,Undirected,1,15686
29320,29322,Undirected,1,15687
29320,29323,Undirected,1,15688
29365,3769,Undirected,2,15689
29365,29473,Undirected,1,15690
29365,29474,Undirected,1,15691
29365,29450,Undirected,1,15692
29365,29395,Undirected,1,15693
29365,29379,Undirected,1,15694
29365,2991,Undirected,1,15695
29365,29370,Undirected,1,15696
29478,29481,Undirected,1,15697
28791,3769,Undirected,1,15698
28791,29322,Undirected,1,15699
28791,29323,Undirected,1,15700
29475,29476,Undirected,1,15701
29473,29474,Undirected,1,15702
29337,29357,Undirected,1,15703
29337,29379,Undirected,2,15704
29337,2991,Undirected,2,15705
29337,29401,Undirected,1,15706
29337,29376,Undirected,1,15707
29337,29445,Undirected,1,15708
29337,29440,Undirected,1,15709
29337,29436,Undirected,1,15710
29337,29418,Undirected,1,15711
29337,29365,Undirected,1,15712
29337,29370,Undirected,1,15713
29337,29338,Undirected,1,15714
29016,29466,Undirected,1,15715
29319,29401,Undirected,1,15716
29319,29408,Undirected,1,15717
29319,29322,Undirected,9,15718
29319,29365,Undirected,1,15719
29319,2991,Undirected,1,15720
29319,29357,Undirected,1,15721
29319,29323,Undirected,3,15722
29319,29337,Undirected,1,15723
29319,29327,Undirected,1,15724
29319,29320,Undirected,1,15725
28760,29376,Undirected,1,15726
28760,3769,Undirected,1,15727
28954,29102,Undirected,1,15728
28954,3280,Undirected,1,15729
29408,2991,Undirected,3,15730
29447,29448,Undirected,1,15731
1394,29379,Undirected,1,15732
1394,2991,Undirected,1,15733
1394,29322,Undirected,1,15734
1394,29323,Undirected,1,15735
1394,26027,Undirected,1,15736
1394,28979,Undirected,1,15737
1394,28887,Undirected,1,15738
1394,28888,Undirected,1,15739
1394,2610,Undirected,1,15740
1394,509,Undirected,1,15741
28767,29425,Undirected,1,15742
28767,29426,Undirected,1,15743
28767,28922,Undirected,1,15744
28767,29098,Undirected,1,15745
28767,28837,Undirected,1,15746
28767,790,Undirected,1,15747
28767,28791,Undirected,1,15748
28767,28768,Undirected,1,15749
29425,29426,Undirected,1,15750
28333,29379,Undirected,1,15751
28333,2991,Undirected,1,15752
29184,29370,Undirected,1,15753
29184,29419,Undirected,1,15754
29370,29419,Undirected,1,15755
29370,3769,Undirected,2,15756
29370,2991,Undirected,1,15757
29416,29418,Undirected,1,15758
29416,810,Undirected,1,15759
29411,29412,Undirected,1,15760
29411,29413,Undirected,1,15761
29412,29413,Undirected,1,15762
29396,2991,Undirected,1,15763
3643,3769,Undirected,1,15764
3643,6062,Undirected,1,15765
3643,520,Undirected,1,15766
3643,7612,Undirected,1,15767
3643,7613,Undirected,1,15768
29042,29322,Undirected,1,15769
28712,29379,Undirected,1,15770
28712,28713,Undirected,1,15771
29357,29365,Undirected,1,15772
29357,29364,Undirected,1,15773
29357,29370,Undirected,1,15774
28490,29379,Undirected,1,15775
28490,2991,Undirected,1,15776
29108,29370,Undirected,1,15777
29108,3769,Undirected,1,15778
29108,29319,Undirected,2,15779
29108,29322,Undirected,2,15780
29108,3643,Undirected,1,15781
29108,29109,Undirected,2,15782
29108,29120,Undirected,1,15783
28686,3643,Undirected,1,15784
28686,6062,Undirected,1,15785
28686,28727,Undirected,1,15786
28686,6075,Undirected,1,15787
28686,28687,Undirected,1,15788
29364,29370,Undirected,1,15789
29364,29365,Undirected,1,15790
29364,3769,Undirected,1,15791
29323,29362,Undirected,1,15792
29323,6062,Undirected,1,15793
29323,29330,Undirected,1,15794
29358,29359,Undirected,1,15795
29358,29360,Undirected,1,15796
29359,29360,Undirected,1,15797
29353,6062,Undirected,1,15798
28597,29330,Undirected,1,15799
28597,29345,Undirected,1,15800
28597,7612,Undirected,1,15801
29330,29345,Undirected,1,15802
28585,29108,Undirected,1,15803
28768,29322,Undirected,1,15804
28768,29323,Undirected,1,15805
29101,29195,Undirected,5,15806
29101,29197,Undirected,2,15807
29101,29214,Undirected,2,15808
29101,29210,Undirected,1,15809
29101,35,Undirected,1,15810
29101,29240,Undirected,1,15811
29101,29241,Undirected,1,15812
29101,29204,Undirected,1,15813
29101,29232,Undirected,1,15814
29101,29191,Undirected,1,15815
29101,29203,Undirected,1,15816
29101,566,Undirected,1,15817
29101,29102,Undirected,1,15818
29214,35,Undirected,1,15819
29214,29250,Undirected,1,15820
14506,29195,Undirected,3,15821
14506,29254,Undirected,1,15822
14506,29101,Undirected,2,15823
14506,28751,Undirected,1,15824
14506,28778,Undirected,1,15825
14506,28613,Undirected,1,15826
14506,790,Undirected,3,15827
14506,28623,Undirected,1,15828
14506,5161,Undirected,1,15829
14506,28509,Undirected,1,15830
14506,28609,Undirected,1,15831
14506,15471,Undirected,1,15832
14506,15472,Undirected,1,15833
14506,15473,Undirected,1,15834
29195,29254,Undirected,1,15835
29195,29210,Undirected,1,15836
29195,29197,Undirected,3,15837
29195,35,Undirected,2,15838
29195,29237,Undirected,1,15839
29195,29235,Undirected,1,15840
29195,29203,Undirected,1,15841
29195,566,Undirected,2,15842
28996,29195,Undirected,2,15843
28996,29210,Undirected,1,15844
28996,29235,Undirected,1,15845
28996,29032,Undirected,1,15846
28996,28998,Undirected,1,15847
29197,29214,Undirected,2,15848
29197,29250,Undirected,1,15849
29197,35,Undirected,1,15850
29197,29216,Undirected,1,15851
29197,566,Undirected,4,15852
29197,29198,Undirected,2,15853
29216,29237,Undirected,1,15854
29216,35,Undirected,2,15855
29216,566,Undirected,1,15856
29237,35,Undirected,2,15857
29210,35,Undirected,1,15858
29210,29221,Undirected,1,15859
29210,566,Undirected,1,15860
29203,566,Undirected,1,15861
29203,29204,Undirected,1,15862
29203,29205,Undirected,1,15863
29240,29241,Undirected,1,15864
29191,29198,Undirected,1,15865
29191,29210,Undirected,1,15866
29191,29230,Undirected,1,15867
29191,29214,Undirected,1,15868
29198,29210,Undirected,1,15869
29198,566,Undirected,2,15870
29204,29232,Undirected,1,15871
29204,29205,Undirected,1,15872
29049,29101,Undirected,1,15873
29049,566,Undirected,1,15874
29049,29213,Undirected,1,15875
29049,29214,Undirected,1,15876
19587,29210,Undirected,1,15877
19587,29221,Undirected,1,15878
29213,29214,Undirected,1,15879
29194,29195,Undirected,1,15880
29194,566,Undirected,1,15881
28862,29184,Undirected,1,15882
28862,29101,Undirected,1,15883
28862,29102,Undirected,1,15884
28862,29059,Undirected,1,15885
28862,28922,Undirected,2,15886
28862,29002,Undirected,3,15887
28862,29057,Undirected,1,15888
28862,28927,Undirected,1,15889
28862,29034,Undirected,1,15890
28862,28902,Undirected,2,15891
28862,28964,Undirected,1,15892
28862,28942,Undirected,2,15893
28862,566,Undirected,1,15894
28862,28939,Undirected,1,15895
28862,28970,Undirected,1,15896
28862,29008,Undirected,1,15897
28862,28870,Undirected,1,15898
28862,28871,Undirected,1,15899
2647,28503,Undirected,1,15900
2647,28922,Undirected,4,15901
2647,28763,Undirected,1,15902
2647,28939,Undirected,3,15903
2647,28600,Undirected,1,15904
2647,29047,Undirected,1,15905
2647,28902,Undirected,2,15906
2647,29112,Undirected,1,15907
2647,29094,Undirected,1,15908
2647,29095,Undirected,1,15909
2647,29086,Undirected,1,15910
2647,29074,Undirected,1,15911
2647,28998,Undirected,1,15912
2647,28927,Undirected,1,15913
2647,28910,Undirected,2,15914
2647,28961,Undirected,1,15915
2647,29004,Undirected,1,15916
2647,5934,Undirected,1,15917
2647,5935,Undirected,2,15918
2647,2649,Undirected,1,15919
2180,29170,Undirected,2,15920
2180,29179,Undirected,1,15921
2180,29176,Undirected,1,15922
2180,3973,Undirected,1,15923
2180,7629,Undirected,1,15924
2180,8532,Undirected,1,15925
2180,2181,Undirected,1,15926
29170,29179,Undirected,1,15927
29170,29176,Undirected,1,15928
29170,29171,Undirected,1,15929
29170,29172,Undirected,1,15930
277,28922,Undirected,1,15931
277,29174,Undirected,1,15932
277,3962,Undirected,1,15933
277,5714,Undirected,1,15934
277,6752,Undirected,1,15935
277,5219,Undirected,1,15936
29083,29110,Undirected,1,15937
29083,29150,Undirected,1,15938
29083,29132,Undirected,1,15939
29083,29118,Undirected,1,15940
29083,29128,Undirected,1,15941
29110,29150,Undirected,1,15942
29145,29150,Undirected,1,15943
29145,29170,Undirected,1,15944
29145,29157,Undirected,1,15945
29145,29158,Undirected,1,15946
29145,29154,Undirected,1,15947
29145,29155,Undirected,1,15948
29145,29146,Undirected,1,15949
29150,29170,Undirected,1,15950
29150,29163,Undirected,1,15951
29150,29151,Undirected,1,15952
29171,29172,Undirected,1,15953
29165,29166,Undirected,1,15954
29165,29167,Undirected,1,15955
29166,29167,Undirected,1,15956
10771,20275,Undirected,1,15957
10771,29145,Undirected,2,15958
10771,29146,Undirected,1,15959
10771,28902,Undirected,3,15960
10771,29090,Undirected,1,15961
10771,7934,Undirected,1,15962
10771,266,Undirected,1,15963
10771,28621,Undirected,1,15964
10771,28788,Undirected,1,15965
10771,28773,Undirected,1,15966
10771,28774,Undirected,1,15967
10771,2043,Undirected,1,15968
10771,28620,Undirected,1,15969
10771,28583,Undirected,1,15970
10771,28618,Undirected,1,15971
10771,1208,Undirected,1,15972
10771,28608,Undirected,1,15973
10771,15142,Undirected,1,15974
10771,7612,Undirected,1,15975
10771,28567,Undirected,1,15976
10771,901,Undirected,1,15977
10771,28508,Undirected,2,15978
10771,28530,Undirected,1,15979
10771,790,Undirected,1,15980
10771,21189,Undirected,1,15981
10771,27444,Undirected,1,15982
10771,23189,Undirected,1,15983
10771,23190,Undirected,1,15984
10771,350,Undirected,1,15985
10771,3643,Undirected,1,15986
10771,520,Undirected,1,15987
20275,29145,Undirected,1,15988
20275,20276,Undirected,1,15989
20275,3769,Undirected,1,15990
29149,29150,Undirected,2,15991
29149,29163,Undirected,1,15992
29149,29151,Undirected,1,15993
29154,29159,Undirected,1,15994
29154,29160,Undirected,1,15995
29154,29155,Undirected,1,15996
29159,29160,Undirected,1,15997
29157,29158,Undirected,1,15998
29141,29142,Undirected,1,15999
29141,29143,Undirected,1,16000
29142,29143,Undirected,1,16001
1643,28939,Undirected,2,16002
1643,29138,Undirected,1,16003
1643,29129,Undirected,1,16004
1643,1976,Undirected,1,16005
1643,23989,Undirected,1,16006
1643,23559,Undirected,1,16007
1643,23560,Undirected,1,16008
1643,8152,Undirected,1,16009
1643,3769,Undirected,1,16010
1643,4390,Undirected,1,16011
1643,8718,Undirected,1,16012
1643,3287,Undirected,1,16013
1643,4636,Undirected,1,16014
1643,4796,Undirected,1,16015
1643,5740,Undirected,1,16016
1643,1644,Undirected,3,16017
1643,309,Undirected,3,16018
1643,2947,Undirected,1,16019
1643,2948,Undirected,1,16020
28939,29138,Undirected,1,16021
28939,29136,Undirected,1,16022
28939,29135,Undirected,1,16023
28939,566,Undirected,2,16024
28939,29129,Undirected,1,16025
28939,29113,Undirected,1,16026
28939,29093,Undirected,1,16027
28939,29086,Undirected,1,16028
28939,29057,Undirected,1,16029
28939,29080,Undirected,1,16030
28939,29023,Undirected,1,16031
28939,29050,Undirected,1,16032
28939,29036,Undirected,2,16033
28939,29038,Undirected,1,16034
28939,28970,Undirected,4,16035
28939,29000,Undirected,1,16036
28939,28953,Undirected,1,16037
28939,28944,Undirected,1,16038
27028,28939,Undirected,1,16039
27028,29136,Undirected,1,16040
27028,29078,Undirected,1,16041
27028,29120,Undirected,1,16042
17393,28939,Undirected,1,16043
17393,566,Undirected,1,16044
17393,17394,Undirected,1,16045
17393,17395,Undirected,1,16046
17393,17396,Undirected,1,16047
17393,2043,Undirected,1,16048
17393,8633,Undirected,1,16049
17393,8636,Undirected,1,16050
17393,8639,Undirected,1,16051
17393,9571,Undirected,1,16052
28716,29083,Undirected,1,16053
28716,29132,Undirected,1,16054
28716,28862,Undirected,1,16055
28716,28717,Undirected,1,16056
28902,29130,Undirected,1,16057
28902,3013,Undirected,1,16058
28902,29112,Undirected,1,16059
28902,28910,Undirected,5,16060
28902,29090,Undirected,1,16061
28902,28927,Undirected,3,16062
28902,29078,Undirected,2,16063
28902,29079,Undirected,1,16064
28902,29075,Undirected,1,16065
28902,29076,Undirected,1,16066
28902,29074,Undirected,1,16067
28902,28964,Undirected,3,16068
28902,29057,Undirected,2,16069
28902,29061,Undirected,1,16070
28902,7934,Undirected,1,16071
28902,29035,Undirected,1,16072
28902,29016,Undirected,1,16073
28902,29014,Undirected,1,16074
28902,29002,Undirected,1,16075
28902,28942,Undirected,2,16076
28902,28994,Undirected,1,16077
28902,28970,Undirected,1,16078
28902,28984,Undirected,1,16079
28902,28916,Undirected,2,16080
28902,28974,Undirected,1,16081
28902,28961,Undirected,1,16082
28902,28922,Undirected,1,16083
28902,28935,Undirected,1,16084
28902,28928,Undirected,1,16085
29130,3013,Undirected,1,16086
29118,29128,Undirected,1,16087
29078,29108,Undirected,3,16088
29078,29109,Undirected,2,16089
29078,29120,Undirected,2,16090
29078,3280,Undirected,1,16091
29078,5624,Undirected,1,16092
29078,29079,Undirected,1,16093
16264,28927,Undirected,1,16094
16264,29127,Undirected,1,16095
16264,28716,Undirected,1,16096
16264,28862,Undirected,1,16097
16264,2016,Undirected,1,16098
16264,2246,Undirected,1,16099
16264,3139,Undirected,1,16100
16264,3557,Undirected,1,16101
16264,5017,Undirected,1,16102
16264,603,Undirected,1,16103
16264,861,Undirected,1,16104
29124,29125,Undirected,1,16105
29124,29126,Undirected,1,16106
29125,29126,Undirected,1,16107
28750,29078,Undirected,1,16108
28750,28939,Undirected,1,16109
28750,29113,Undirected,1,16110
28750,28910,Undirected,1,16111
28750,29087,Undirected,1,16112
28750,5161,Undirected,2,16113
28750,6746,Undirected,1,16114
28600,29047,Undirected,1,16115
28600,5161,Undirected,1,16116
28600,901,Undirected,1,16117
28970,29036,Undirected,3,16118
28970,29110,Undirected,1,16119
28970,29083,Undirected,1,16120
